order_id,customer_id,order_date,payment_method,order_status
ORD000483,CUST11358,2024-02-07,UPI,Delivered
ORD000484,CUST05607,2025-07-28,Credit Card,Returned
ORD000485,CUST10638,2026-04-11,COD,Delivered
ORD000486,CUST09737,2025-01-10,Credit Card,Delivered
ORD000487,CUST06257,2024-01-06,Debit Card,Cancelled
ORD000488,CUST06133,2025-12-14,COD,Cancelled
ORD000489,CUST03414,2025-10-01,COD,Delivered
ORD000490,CUST07938,2024-11-03,COD,Delivered
ORD000491,CUST07631,2025-09-25,UPI,Delivered
ORD000492,CUST03782,2024-05-01,COD,Delivered
ORD000493,CUST00919,2024-06-20,Credit Card,Delivered
ORD000494,CUST10622,2025-02-23,COD,Delivered
ORD000495,CUST03702,2026-07-21,UPI,Delivered
ORD000496,CUST08348,2024-11-15,UPI,Delivered
ORD000497,CUST11392,2024-09-03,Debit Card,Delivered
ORD000498,CUST11307,2026-08-01,Credit Card,Delivered
ORD000499,CUST01599,2026-03-05,Net Banking,Cancelled
ORD000500,CUST10621,2025-09-12,Credit Card,Delivered
ORD000501,CUST09873,2024-07-11,Net Banking,Delivered
ORD000502,CUST10148,2026-06-15,Credit Card,Delivered
ORD000503,CUST11539,2025-03-07,COD,Delivered
ORD000504,CUST10629,2026-05-02,Net Banking,Delivered
ORD000505,CUST01047,2024-06-13,Credit Card,Returned
ORD000506,CUST03948,2024-09-07,Debit Card,Delivered
ORD000507,CUST04883,2024-12-13,UPI,Delivered
ORD000508,CUST11648,2024-02-18,Credit Card,Delivered
ORD000509,CUST03483,2024-11-06,Credit Card,Returned
ORD000510,CUST10027,2024-02-08,UPI,Delivered
ORD000511,CUST11545,2024-06-12,Net Banking,Delivered
ORD000512,CUST11446,2024-07-12,Net Banking,Delivered
ORD000513,CUST07942,2025-03-25,COD,Delivered
ORD000514,CUST00228,2024-03-08,COD,Cancelled
ORD000515,CUST05883,2026-02-08,COD,Delivered
ORD000516,CUST03153,2026-04-12,Debit Card,Delivered
ORD000517,CUST02636,2025-09-07,UPI,Delivered
ORD000518,CUST03353,2024-09-30,Net Banking,Delivered
ORD000519,CUST06775,2025-11-11,Debit Card,Delivered
ORD000520,CUST02812,2026-05-15,COD,Delivered
ORD000521,CUST08366,2025-12-31,UPI,Delivered
ORD000522,CUST07527,2024-05-02,COD,Returned
ORD000523,CUST01399,2026-01-09,Credit Card,Delivered
ORD000524,CUST07223,2025-05-17,COD,Delivered
ORD000525,CUST07832,2024-06-15,UPI,Cancelled
ORD000526,CUST03403,2025-10-27,Net Banking,Delivered
ORD000527,CUST03736,2025-04-03,UPI,Delivered
ORD000528,CUST02435,2025-09-07,Net Banking,Delivered
ORD000529,CUST03220,2025-05-29,UPI,Returned
ORD000530,CUST01148,2025-11-19,UPI,Returned
ORD000531,CUST04836,2024-01-28,Net Banking,Delivered
ORD000532,CUST11748,2024-05-23,Credit Card,Delivered
ORD000533,CUST09670,2025-04-27,UPI,Delivered
ORD000534,CUST00706,2024-05-02,UPI,Delivered
ORD000535,CUST11613,2024-04-25,Debit Card,Cancelled
ORD000536,CUST10693,2024-01-22,COD,Delivered
ORD000537,CUST06223,2024-12-01,Debit Card,Delivered
ORD000538,CUST10248,2025-08-31,UPI,Delivered
ORD000539,CUST10082,2024-11-28,UPI,Delivered
ORD000540,CUST11637,2024-02-18,UPI,Delivered
ORD000541,CUST02597,2025-05-23,Credit Card,Delivered
ORD000542,CUST03529,2024-10-10,Debit Card,Delivered
ORD000543,CUST03833,2024-08-23,COD,Cancelled
ORD000544,CUST04808,2025-02-03,Credit Card,Delivered
ORD000545,CUST08793,2024-03-04,Net Banking,Delivered
ORD000546,CUST06370,2024-07-06,UPI,Delivered
ORD000547,CUST11587,2024-07-12,Credit Card,Delivered
ORD000548,CUST02383,2024-01-26,Net Banking,Delivered
ORD000549,CUST08314,2024-06-18,UPI,Delivered
ORD000550,CUST00476,2025-01-21,Credit Card,Delivered
ORD000551,CUST08429,2025-09-11,UPI,Returned
ORD000552,CUST02827,2024-10-03,Debit Card,Delivered
ORD000553,CUST03914,2026-03-10,UPI,Delivered
ORD000554,CUST09860,2025-12-10,COD,Returned
ORD000555,CUST08574,2024-07-15,COD,Delivered
ORD000556,CUST07572,2024-01-24,UPI,Returned
ORD000557,CUST04485,2024-09-11,Credit Card,Delivered
ORD000558,CUST01471,2025-07-30,Net Banking,Returned
ORD000559,CUST03265,2026-03-01,Net Banking,Delivered
ORD000560,CUST03725,2025-08-14,COD,Cancelled
ORD000561,CUST02511,2024-01-08,COD,Delivered
ORD000562,CUST08777,2025-07-10,Credit Card,Delivered
ORD000563,CUST00515,2025-04-17,Debit Card,Delivered
ORD000564,CUST10242,2024-12-31,COD,Delivered
ORD000565,CUST03468,2025-10-12,COD,Cancelled
ORD000566,CUST00210,2025-07-22,UPI,Cancelled
ORD000567,CUST06968,2024-01-12,Debit Card,Delivered
ORD000568,CUST04154,2024-03-12,Debit Card,Delivered
ORD000569,CUST09945,2026-06-24,COD,Returned
ORD000570,CUST11188,2024-03-03,UPI,Delivered
ORD000571,CUST03841,2024-06-11,Credit Card,Delivered
ORD000572,CUST04040,2025-07-03,Net Banking,Delivered
ORD000573,CUST05233,2024-10-03,COD,Delivered
ORD000574,CUST04167,2025-07-16,Net Banking,Delivered
ORD000575,CUST09699,2026-07-02,Net Banking,Delivered
ORD000576,CUST01069,2025-02-05,Net Banking,Delivered
ORD000577,CUST10896,2025-05-20,COD,Delivered
ORD000578,CUST03857,2026-06-08,Credit Card,Delivered
ORD000579,CUST01766,2025-10-27,Debit Card,Returned
ORD000580,CUST06686,2025-06-15,UPI,Delivered
ORD000581,CUST10021,2026-03-03,Debit Card,Delivered
ORD000582,CUST11026,2025-04-23,UPI,Delivered
ORD000583,CUST09420,2024-07-28,Debit Card,Delivered
ORD000584,CUST04572,2025-04-08,COD,Delivered
ORD000585,CUST07408,2024-09-01,COD,Delivered
ORD000586,CUST00572,2025-03-04,Net Banking,Cancelled
ORD000587,CUST07622,2024-09-04,UPI,Delivered
ORD000588,CUST03226,2026-08-11,Credit Card,Delivered
ORD000589,CUST09766,2026-02-24,COD,Delivered
ORD000590,CUST04562,2024-02-17,UPI,Delivered
ORD000591,CUST00225,2024-01-14,COD,Delivered
ORD000592,CUST11209,2025-01-25,Credit Card,Delivered
ORD000593,CUST08750,2026-02-02,UPI,Delivered
ORD000594,CUST05674,2025-11-08,Net Banking,Delivered
ORD000595,CUST03529,2024-04-22,UPI,Delivered
ORD000596,CUST06636,2024-03-04,Credit Card,Delivered
ORD000597,CUST08645,2024-10-11,Net Banking,Delivered
ORD000598,CUST01898,2024-03-27,COD,Cancelled
ORD000599,CUST02850,2025-05-09,Net Banking,Cancelled
ORD000600,CUST00742,2026-01-15,COD,Delivered
ORD000601,CUST10134,2024-09-05,Credit Card,Delivered
ORD000602,CUST08901,2025-09-16,Debit Card,Delivered
ORD000603,CUST08346,2024-08-13,Debit Card,Delivered
ORD000604,CUST08658,2024-07-01,Credit Card,Delivered
ORD000605,CUST08759,2024-03-21,COD,Delivered
ORD000606,CUST04058,2026-07-29,Net Banking,Delivered
ORD000607,CUST02815,2026-02-25,COD,Delivered
ORD000608,CUST05570,2025-01-20,Debit Card,Delivered
ORD000609,CUST06223,2024-04-02,Net Banking,Delivered
ORD000610,CUST08203,2025-12-06,UPI,Delivered
ORD000611,CUST01005,2025-04-10,Debit Card,Pending
ORD000612,CUST10479,2025-05-01,Credit Card,Delivered
ORD000613,CUST04906,2024-04-15,Net Banking,Delivered
ORD000614,CUST04945,2025-09-03,COD,Delivered
ORD000615,CUST06305,2024-02-05,UPI,Delivered
ORD000616,CUST00499,2025-11-26,Debit Card,Delivered
ORD000617,CUST06316,2024-05-28,Net Banking,Delivered
ORD000618,CUST07001,2026-01-06,Debit Card,Cancelled
ORD000619,CUST06370,2025-07-28,Credit Card,Delivered
ORD000620,CUST10101,2025-01-20,Debit Card,Pending
ORD000621,CUST11215,2025-01-17,COD,Delivered
ORD000622,CUST05940,2024-07-20,COD,Delivered
ORD000623,CUST07437,2025-10-16,Credit Card,Delivered
ORD000624,CUST04391,2025-03-21,Credit Card,Delivered
ORD000625,CUST07487,2024-09-24,UPI,Delivered
ORD000626,CUST01552,2024-09-15,Net Banking,Cancelled
ORD000627,CUST00726,2024-09-10,Debit Card,Delivered
ORD000628,CUST04682,2026-06-18,Credit Card,Delivered
ORD000629,CUST06728,2024-09-21,Net Banking,Delivered
ORD000630,CUST04430,2025-03-05,Credit Card,Delivered
ORD000631,CUST11166,2025-07-07,Credit Card,Delivered
ORD000632,CUST06881,2025-12-14,UPI,Delivered
ORD000633,CUST04458,2024-01-31,COD,Delivered
ORD000634,CUST09122,2024-06-13,Net Banking,Delivered
ORD000635,CUST00935,2026-02-17,UPI,Delivered
ORD000636,CUST09265,2025-12-01,COD,Returned
ORD000637,CUST04586,2024-10-09,Credit Card,Pending
ORD000638,CUST03813,2026-07-30,UPI,Delivered
ORD000639,CUST00873,2024-03-10,COD,Delivered
ORD000640,CUST08491,2024-08-22,COD,Delivered
ORD000641,CUST02607,2024-04-03,UPI,Delivered
ORD000642,CUST05819,2024-10-25,Debit Card,Returned
ORD000643,CUST03269,2026-03-23,UPI,Delivered
ORD000644,CUST03985,2026-07-02,Credit Card,Cancelled
ORD000645,CUST07187,2026-03-28,Debit Card,Delivered
ORD000646,CUST06062,2024-09-18,UPI,Delivered
ORD000647,CUST07541,2024-05-20,COD,Delivered
ORD000648,CUST05274,2024-08-17,Net Banking,Delivered
ORD000649,CUST08386,2026-02-18,UPI,Returned
ORD000650,CUST10676,2024-09-19,COD,Delivered
ORD000651,CUST02652,2025-10-15,UPI,Delivered
ORD000652,CUST02436,2025-12-13,Credit Card,Delivered
ORD000653,CUST10575,2024-04-08,Credit Card,Returned
ORD000654,CUST05526,2024-10-29,COD,Delivered
ORD000655,CUST00368,2024-09-19,COD,Delivered
ORD000656,CUST02610,2025-07-04,Debit Card,Delivered
ORD000657,CUST07616,2025-11-26,Credit Card,Delivered
ORD000658,CUST07123,2024-07-31,Net Banking,Delivered
ORD000659,CUST07946,2025-02-06,Credit Card,Delivered
ORD000660,CUST10936,2025-09-26,Credit Card,Returned
ORD000661,CUST01890,2024-10-09,Net Banking,Delivered
ORD000662,CUST08720,2024-03-01,Credit Card,Delivered
ORD000663,CUST02148,2025-07-31,UPI,Delivered
ORD000664,CUST11757,2026-03-30,UPI,Delivered
ORD000665,CUST05559,2025-03-15,Credit Card,Delivered
ORD000666,CUST08470,2026-06-28,Credit Card,Delivered
ORD000667,CUST01402,2024-12-22,Net Banking,Delivered
ORD000668,CUST00329,2026-03-11,Credit Card,Delivered
ORD000669,CUST01024,2024-04-17,COD,Delivered
ORD000670,CUST08956,2024-05-19,UPI,Delivered
ORD000671,CUST10932,2024-08-30,Credit Card,Delivered
ORD000672,CUST00033,2024-12-06,COD,Delivered
ORD000673,CUST03169,2025-08-28,Credit Card,Delivered
ORD000674,CUST00386,2024-12-07,Debit Card,Delivered
ORD000675,CUST06757,2026-04-13,COD,Delivered
ORD000676,CUST03389,2025-10-25,UPI,Delivered
ORD000677,CUST06465,2024-08-11,UPI,Delivered
ORD000678,CUST04182,2024-06-21,Debit Card,Delivered
ORD000679,CUST02590,2025-12-16,COD,Delivered
ORD000680,CUST11547,2026-01-28,COD,Delivered
ORD000681,CUST09280,2024-07-01,Net Banking,Delivered
ORD000682,CUST10017,2026-06-09,Credit Card,Pending
ORD000683,CUST08272,2025-03-30,COD,Delivered
ORD000684,CUST00394,2025-07-18,Net Banking,Delivered
ORD000685,CUST00667,2026-08-19,Debit Card,Pending
ORD000686,CUST11941,2026-05-21,Debit Card,Delivered
ORD000687,CUST02926,2026-02-25,Debit Card,Delivered
ORD000688,CUST07979,2025-11-21,Net Banking,Delivered
ORD000689,CUST02259,2026-04-29,UPI,Delivered
ORD000690,CUST10643,2024-04-07,Debit Card,Delivered
ORD000691,CUST07539,2025-09-29,Net Banking,Delivered
ORD000692,CUST07267,2024-07-12,Net Banking,Delivered
ORD000693,CUST02315,2025-07-10,Credit Card,Cancelled
ORD000694,CUST09268,2025-01-18,Debit Card,Cancelled
ORD000695,CUST07290,2024-12-23,UPI,Delivered
ORD000696,CUST00032,2025-02-27,Net Banking,Returned
ORD000697,CUST01021,2025-12-23,UPI,Delivered
ORD000698,CUST09552,2025-01-24,UPI,Delivered
ORD000699,CUST04564,2026-08-04,Debit Card,Delivered
ORD000700,CUST00292,2025-11-11,Debit Card,Delivered
ORD000701,CUST07599,2026-07-31,Credit Card,Returned
ORD000702,CUST08792,2024-05-24,UPI,Delivered
ORD000703,CUST00171,2026-07-07,UPI,Delivered
ORD000704,CUST06512,2025-07-05,Net Banking,Delivered
ORD000705,CUST10548,2026-04-20,Net Banking,Returned
ORD000706,CUST03893,2025-05-24,Net Banking,Delivered
ORD000707,CUST07301,2025-02-24,UPI,Returned
ORD000708,CUST09299,2026-05-19,Credit Card,Delivered
ORD000709,CUST02931,2024-03-25,COD,Returned
ORD000710,CUST02940,2025-11-28,Net Banking,Delivered
ORD000711,CUST10110,2026-07-05,COD,Delivered
ORD000712,CUST00112,2026-07-11,Credit Card,Pending
ORD000713,CUST00355,2026-06-25,UPI,Cancelled
ORD000714,CUST05890,2025-07-04,COD,Delivered
ORD000715,CUST08074,2026-01-03,Debit Card,Delivered
ORD000716,CUST08383,2025-12-03,UPI,Delivered
ORD000717,CUST03643,2024-01-28,Debit Card,Delivered
ORD000718,CUST02310,2026-05-01,Credit Card,Delivered
ORD000719,CUST09940,2024-06-23,COD,Delivered
ORD000720,CUST09555,2024-08-24,COD,Delivered
ORD000721,CUST07216,2025-07-12,Credit Card,Delivered
ORD000722,CUST05021,2024-04-19,Credit Card,Delivered
ORD000723,CUST03928,2025-04-30,UPI,Returned
ORD000724,CUST10624,2025-01-22,Credit Card,Delivered
ORD000725,CUST04425,2024-07-07,Net Banking,Delivered
ORD000726,CUST11808,2024-09-30,Debit Card,Delivered
ORD000727,CUST02920,2025-11-20,Credit Card,Delivered
ORD000728,CUST08965,2025-05-22,Net Banking,Returned
ORD000729,CUST02065,2025-08-27,COD,Delivered
ORD000730,CUST05656,2026-07-20,Credit Card,Delivered
ORD000731,CUST08027,2025-08-25,Debit Card,Delivered
ORD000732,CUST05744,2024-09-01,Debit Card,Delivered
ORD000733,CUST06226,2025-05-27,UPI,Delivered
ORD000734,CUST05638,2024-02-04,COD,Cancelled
ORD000735,CUST02844,2024-09-17,COD,Delivered
ORD000736,CUST06250,2025-09-19,Debit Card,Cancelled
ORD000737,CUST01684,2024-09-18,Net Banking,Delivered
ORD000738,CUST07888,2024-02-29,Debit Card,Delivered
ORD000739,CUST00147,2024-04-09,Credit Card,Delivered
ORD000740,CUST03080,2025-10-06,UPI,Delivered
ORD000741,CUST03877,2024-08-23,Credit Card,Pending
ORD000742,CUST09917,2025-11-02,COD,Delivered
ORD000743,CUST11949,2026-07-23,Credit Card,Delivered
ORD000744,CUST02559,2024-09-11,COD,Delivered
ORD000745,CUST08927,2026-01-18,UPI,Cancelled
ORD000746,CUST04134,2025-08-29,COD,Delivered
ORD000747,CUST06071,2024-02-09,UPI,Returned
ORD000748,CUST07392,2024-08-24,Net Banking,Delivered
ORD000749,CUST08079,2024-08-23,Net Banking,Returned
ORD000750,CUST08763,2026-03-20,UPI,Cancelled
ORD000751,CUST03659,2024-03-14,Debit Card,Delivered
ORD000752,CUST11397,2026-01-04,UPI,Cancelled
ORD000753,CUST07530,2026-06-22,COD,Delivered
ORD000754,CUST11485,2026-05-08,Net Banking,Delivered
ORD000755,CUST09940,2024-01-29,Net Banking,Delivered
ORD000756,CUST10322,2025-03-19,UPI,Returned
ORD000757,CUST01420,2026-04-25,Debit Card,Delivered
ORD000758,CUST09073,2024-01-23,UPI,Delivered
ORD000759,CUST00849,2025-05-30,COD,Cancelled
ORD000760,CUST06931,2024-08-31,COD,Delivered
ORD000761,CUST08957,2025-06-29,Credit Card,Delivered
ORD000762,CUST11863,2025-09-08,Debit Card,Returned
ORD000763,CUST06427,2025-11-08,Net Banking,Delivered
ORD000764,CUST10226,2026-04-08,COD,Delivered
ORD000765,CUST07605,2024-01-27,COD,Delivered
ORD000766,CUST05802,2024-03-23,Debit Card,Pending
ORD000767,CUST04348,2024-06-07,UPI,Delivered
ORD000768,CUST09588,2026-06-17,Credit Card,Delivered
ORD000769,CUST05421,2025-04-21,COD,Delivered
ORD000770,CUST11598,2026-04-24,Credit Card,Delivered
ORD000771,CUST09540,2025-10-28,Net Banking,Returned
ORD000772,CUST08900,2024-06-19,Credit Card,Delivered
ORD000773,CUST09047,2026-08-13,COD,Returned
ORD000774,CUST02084,2025-08-30,UPI,Pending
ORD000775,CUST07627,2026-03-24,COD,Cancelled
ORD000776,CUST09446,2026-01-22,Net Banking,Delivered
ORD000777,CUST09861,2026-03-15,Credit Card,Delivered
ORD000778,CUST03355,2025-09-24,UPI,Delivered
ORD000779,CUST09755,2024-07-13,UPI,Delivered
ORD000780,CUST09823,2024-08-18,Credit Card,Delivered
ORD000781,CUST07500,2025-10-07,Credit Card,Delivered
ORD000782,CUST11439,2025-07-24,Credit Card,Delivered
ORD000783,CUST07104,2024-05-10,Net Banking,Delivered
ORD000784,CUST02950,2025-05-14,UPI,Delivered
ORD000785,CUST07244,2025-04-05,COD,Returned
ORD000786,CUST03512,2026-06-25,Net Banking,Pending
ORD000787,CUST01152,2024-01-27,Credit Card,Returned
ORD000788,CUST11662,2024-09-01,Credit Card,Delivered
ORD000789,CUST00278,2024-05-09,COD,Delivered
ORD000790,CUST03767,2024-11-15,COD,Delivered
ORD000791,CUST08523,2024-08-19,COD,Pending
ORD000792,CUST06504,2024-06-20,Debit Card,Delivered
ORD000793,CUST07732,2025-08-10,Net Banking,Cancelled
ORD000794,CUST00871,2025-07-20,Debit Card,Delivered
ORD000795,CUST06246,2024-08-26,COD,Delivered
ORD000796,CUST08569,2025-09-24,UPI,Delivered
ORD000797,CUST02637,2026-07-24,Net Banking,Delivered
ORD000798,CUST11014,2024-11-27,Debit Card,Delivered
ORD000799,CUST11668,2025-02-10,Credit Card,Delivered
ORD000800,CUST04094,2025-12-04,Net Banking,Delivered
ORD000801,CUST09014,2026-08-10,UPI,Pending
ORD000802,CUST01864,2025-06-05,UPI,Delivered
ORD000803,CUST11934,2024-10-17,COD,Returned
ORD000804,CUST05979,2025-10-07,COD,Delivered
ORD000805,CUST04224,2025-08-23,Credit Card,Delivered
ORD000806,CUST11396,2026-02-05,UPI,Delivered
ORD000807,CUST09135,2024-06-30,COD,Delivered
ORD000808,CUST06496,2026-01-03,Debit Card,Delivered
ORD000809,CUST10282,2025-01-14,COD,Returned
ORD000810,CUST03754,2025-12-19,Credit Card,Delivered
ORD000811,CUST08451,2026-04-14,Credit Card,Delivered
ORD000812,CUST09426,2024-03-22,Debit Card,Returned
ORD000813,CUST02070,2025-09-23,Net Banking,Delivered
ORD000814,CUST01185,2026-04-03,UPI,Delivered
ORD000815,CUST05862,2024-12-02,Credit Card,Delivered
ORD000816,CUST02407,2024-02-29,UPI,Delivered
ORD000817,CUST11697,2026-02-20,Debit Card,Delivered
ORD000818,CUST01879,2025-11-16,Debit Card,Cancelled
ORD000819,CUST11702,2026-02-22,Net Banking,Delivered
ORD000820,CUST00830,2025-01-05,Credit Card,Pending
ORD000821,CUST05405,2024-10-09,Debit Card,Delivered
ORD000822,CUST05954,2026-01-16,COD,Delivered
ORD000823,CUST06450,2025-02-24,UPI,Delivered
ORD000824,CUST00048,2024-03-01,UPI,Cancelled
ORD000825,CUST07468,2026-06-04,COD,Delivered
ORD000826,CUST09458,2025-02-07,UPI,Delivered
ORD000827,CUST11676,2026-03-03,COD,Delivered
ORD000828,CUST03576,2024-06-26,UPI,Pending
ORD000829,CUST10102,2025-07-23,Debit Card,Delivered
ORD000830,CUST01735,2025-08-12,Net Banking,Delivered
ORD000831,CUST09314,2025-02-24,Credit Card,Delivered
ORD000832,CUST09008,2024-05-12,Credit Card,Cancelled
ORD000833,CUST05385,2026-04-01,Credit Card,Delivered
ORD000834,CUST10211,2026-03-15,Credit Card,Cancelled
ORD000835,CUST06329,2024-11-25,Credit Card,Delivered
ORD000836,CUST10707,2024-01-10,COD,Delivered
ORD000837,CUST09912,2024-09-21,Debit Card,Delivered
ORD000838,CUST06927,2026-04-25,Net Banking,Cancelled
ORD000839,CUST08927,2024-10-15,Credit Card,Delivered
ORD000840,CUST03517,2025-02-11,UPI,Delivered
ORD000841,CUST01907,2024-03-10,UPI,Delivered
ORD000842,CUST01263,2025-05-21,Net Banking,Delivered
ORD000843,CUST00558,2024-02-26,Credit Card,Delivered
ORD000844,CUST06471,2025-06-21,Credit Card,Delivered
ORD000845,CUST03363,2025-11-09,Debit Card,Delivered
ORD000846,CUST08048,2024-06-20,UPI,Delivered
ORD000847,CUST00290,2024-11-15,UPI,Delivered
ORD000848,CUST02275,2025-05-09,COD,Delivered
ORD000849,CUST03871,2025-03-07,UPI,Delivered
ORD000850,CUST03596,2024-07-13,Credit Card,Delivered
ORD000851,CUST04271,2024-02-17,Credit Card,Delivered
ORD000852,CUST11485,2025-07-05,UPI,Delivered
ORD000853,CUST03713,2024-06-22,COD,Delivered
ORD000854,CUST00847,2024-12-17,Net Banking,Delivered
ORD000855,CUST02810,2026-02-09,UPI,Delivered
ORD000856,CUST07875,2026-08-29,Net Banking,Delivered
ORD000857,CUST10510,2025-02-01,UPI,Delivered
ORD000858,CUST11146,2026-02-03,Net Banking,Delivered
ORD000859,CUST04931,2025-12-23,Credit Card,Delivered
ORD000860,CUST10580,2024-09-16,Credit Card,Cancelled
ORD000861,CUST11136,2026-02-05,Net Banking,Pending
ORD000862,CUST07474,2025-10-13,Debit Card,Delivered
ORD000863,CUST04983,2025-05-25,Credit Card,Delivered
ORD000864,CUST01920,2025-01-08,COD,Delivered
ORD000865,CUST07780,2026-02-01,COD,Delivered
ORD000866,CUST00859,2026-07-07,Net Banking,Returned
ORD000867,CUST06897,2024-08-27,Debit Card,Delivered
ORD000868,CUST01140,2025-10-04,COD,Delivered
ORD000869,CUST07844,2024-01-03,Credit Card,Delivered
ORD000870,CUST05871,2025-09-28,UPI,Delivered
ORD000871,CUST09227,2026-01-12,UPI,Delivered
ORD000872,CUST11139,2024-10-24,Credit Card,Delivered
ORD000873,CUST08359,2024-09-05,Debit Card,Delivered
ORD000874,CUST07178,2025-04-08,Net Banking,Delivered
ORD000875,CUST10202,2026-08-30,Credit Card,Delivered
ORD000876,CUST10803,2024-05-26,UPI,Returned
ORD000877,CUST01824,2024-06-04,Net Banking,Cancelled
ORD000878,CUST01972,2024-10-20,Debit Card,Delivered
ORD000879,CUST08520,2024-04-26,COD,Delivered
ORD000880,CUST05167,2025-05-18,UPI,Cancelled
ORD000881,CUST03597,2025-10-10,Debit Card,Delivered
ORD000882,CUST05955,2025-11-26,Credit Card,Delivered
ORD000883,CUST00821,2024-04-19,Debit Card,Cancelled
ORD000884,CUST04495,2026-07-01,Debit Card,Delivered
ORD000885,CUST11385,2025-10-08,Net Banking,Delivered
ORD000886,CUST11050,2025-03-31,UPI,Delivered
ORD000887,CUST07925,2025-09-04,UPI,Delivered
ORD000888,CUST02779,2025-09-19,Debit Card,Pending
ORD000889,CUST02683,2024-04-28,Credit Card,Delivered
ORD000890,CUST00489,2025-12-16,Debit Card,Delivered
ORD000891,CUST09981,2024-02-23,Credit Card,Delivered
ORD000892,CUST04846,2025-06-23,Net Banking,Delivered
ORD000893,CUST09583,2025-01-18,UPI,Delivered
ORD000894,CUST01339,2025-03-25,UPI,Delivered
ORD000895,CUST01134,2024-08-27,UPI,Delivered
ORD000896,CUST11114,2024-09-12,UPI,Delivered
ORD000897,CUST04652,2024-06-04,Net Banking,Delivered
ORD000898,CUST10649,2024-01-25,Debit Card,Delivered
ORD000899,CUST03163,2024-09-10,UPI,Delivered
ORD000900,CUST00239,2026-05-08,COD,Delivered
ORD000901,CUST07468,2024-04-08,Credit Card,Delivered
ORD000902,CUST08962,2025-12-19,Credit Card,Delivered
ORD000903,CUST07411,2025-11-19,UPI,Delivered
ORD000904,CUST07121,2026-08-01,Credit Card,Cancelled
ORD000905,CUST10319,2025-01-14,Credit Card,Delivered
ORD000906,CUST04087,2024-08-14,Net Banking,Delivered
ORD000907,CUST00777,2026-07-31,Credit Card,Delivered
ORD000908,CUST03779,2025-07-27,Net Banking,Delivered
ORD000909,CUST05016,2025-02-20,Credit Card,Delivered
ORD000910,CUST01734,2025-05-06,Net Banking,Delivered
ORD000911,CUST02949,2024-06-18,Credit Card,Delivered
