order_id,product_id,quantity,unit_price,discount,gross_sales,discount_amount,net_sales
ORD005874,PROD0083,5,1558.0,0.2,7790.0,1558.0,6232.0
ORD016869,PROD0121,1,1762.91,0.2,1762.91,352.58,1410.33
ORD001972,PROD0017,1,5213.81,0.2,5213.81,1042.76,4171.05
ORD013003,PROD0069,3,6450.78,0.15,19352.34,2902.85,16449.49
ORD011949,PROD0233,4,865.79,0.1,3463.16,346.32,3116.84
ORD012702,PROD0040,2,5448.94,0.0,10897.88,0.0,10897.88
ORD000219,PROD0046,2,423.5,0.05,847.0,42.35,804.65
ORD004440,PROD0059,2,3884.69,0.15,7769.38,1165.41,6603.97
ORD005575,PROD0125,5,1338.46,0.15,6692.3,1003.84,5688.46
ORD005402,PROD0103,4,814.61,0.15,3258.44,488.77,2769.67
ORD011100,PROD0174,4,1681.39,0.0,6725.56,0.0,6725.56
ORD014163,PROD0279,2,1760.62,0.05,3521.24,176.06,3345.18
ORD000555,PROD0259,2,272.42,0.05,544.84,27.24,517.6
ORD010891,PROD0115,1,1198.13,0.1,1198.13,119.81,1078.32
ORD013770,PROD0228,3,1012.55,0.05,3037.65,151.88,2885.77
ORD012376,PROD0098,4,1788.67,0.05,7154.68,357.73,6796.95
ORD005920,PROD0108,4,1195.6,0.2,4782.4,956.48,3825.92
ORD006917,PROD0271,5,1034.8,0.1,5174.0,517.4,4656.6
ORD011719,PROD0161,2,1467.22,0.0,2934.44,0.0,2934.44
ORD002263,PROD0016,5,2382.58,0.1,11912.9,1191.29,10721.61
ORD003618,PROD0027,5,5305.88,0.15,26529.4,3979.41,22549.99
ORD015657,PROD0140,1,4498.4,0.2,4498.4,899.68,3598.72
ORD004239,PROD0222,1,803.44,0.1,803.44,80.34,723.1
ORD005362,PROD0224,4,4037.97,0.0,16151.88,0.0,16151.88
ORD003130,PROD0169,1,2484.01,0.0,2484.01,0.0,2484.01
ORD011046,PROD0127,5,1166.2,0.0,5831.0,0.0,5831.0
ORD006195,PROD0111,1,843.13,0.1,843.13,84.31,758.82
ORD010803,PROD0024,1,3557.69,0.05,3557.69,177.88,3379.81
ORD006398,PROD0226,3,322.28,0.2,966.84,193.37,773.47
ORD010747,PROD0042,5,5997.9,0.15,29989.5,4498.42,25491.08
ORD012689,PROD0086,2,1292.77,0.1,2585.54,258.55,2326.99
ORD007623,PROD0081,2,2207.21,0.0,4414.42,0.0,4414.42
ORD006914,PROD0243,5,4498.92,0.1,22494.6,2249.46,20245.14
ORD012496,PROD0239,4,3878.85,0.0,15515.4,0.0,15515.4
ORD010596,PROD0079,4,1557.75,0.2,6231.0,1246.2,4984.8
ORD007508,PROD0064,2,706.46,0.05,1412.92,70.65,1342.27
ORD015941,PROD0078,3,1498.55,0.1,4495.65,449.56,4046.09
ORD011230,PROD0065,4,298.49,0.15,1193.96,179.09,1014.87
ORD008092,PROD0273,3,1884.45,0.0,5653.35,0.0,5653.35
ORD003427,PROD0165,1,1341.44,0.0,1341.44,0.0,1341.44
ORD002142,PROD0183,3,606.73,0.0,1820.19,0.0,1820.19
ORD013677,PROD0206,1,512.36,0.0,512.36,0.0,512.36
ORD006745,PROD0244,3,1140.3,0.0,3420.9,0.0,3420.9
ORD013206,PROD0144,2,1097.89,0.1,2195.78,219.58,1976.2
ORD010387,PROD0214,2,285.7,0.2,571.4,114.28,457.12
ORD007022,PROD0213,1,475.42,0.15,475.42,71.31,404.11
ORD002066,PROD0227,5,663.99,0.2,3319.95,663.99,2655.96
ORD013677,PROD0270,2,546.81,0.05,1093.62,54.68,1038.94
ORD006395,PROD0217,1,748.27,0.2,748.27,149.65,598.62
ORD009545,PROD0244,5,1140.3,0.0,5701.5,0.0,5701.5
ORD004098,PROD0270,4,546.81,0.15,2187.24,328.09,1859.15
ORD011647,PROD0111,4,843.13,0.15,3372.52,505.88,2866.64
ORD000031,PROD0109,2,315.2,0.1,630.4,63.04,567.36
ORD005371,PROD0166,2,655.43,0.0,1310.86,0.0,1310.86
ORD005238,PROD0247,2,1013.19,0.05,2026.38,101.32,1925.06
ORD008045,PROD0243,2,4498.92,0.0,8997.84,0.0,8997.84
ORD000359,PROD0273,2,1884.45,0.15,3768.9,565.34,3203.56
ORD012583,PROD0053,4,499.98,0.1,1999.92,199.99,1799.93
ORD008574,PROD0090,1,1416.42,0.2,1416.42,283.28,1133.14
ORD015442,PROD0255,4,2724.93,0.1,10899.72,1089.97,9809.75
ORD012585,PROD0296,4,605.83,0.05,2423.32,121.17,2302.15
ORD012479,PROD0115,5,1198.13,0.05,5990.65,299.53,5691.12
ORD011146,PROD0191,2,425.27,0.15,850.54,127.58,722.96
ORD007532,PROD0283,4,1585.65,0.0,6342.6,0.0,6342.6
ORD017038,PROD0153,4,192.77,0.0,771.08,0.0,771.08
ORD013826,PROD0011,4,569.66,0.1,2278.64,227.86,2050.78
ORD008554,PROD0196,4,624.67,0.05,2498.68,124.93,2373.75
ORD008221,PROD0269,4,528.68,0.1,2114.72,211.47,1903.25
ORD000757,PROD0288,4,1099.87,0.05,4399.48,219.97,4179.51
ORD012647,PROD0148,5,2479.32,0.1,12396.6,1239.66,11156.94
ORD001572,PROD0017,3,5213.81,0.05,15641.43,782.07,14859.36
ORD008939,PROD0023,1,529.99,0.0,529.99,0.0,529.99
ORD009667,PROD0086,4,1292.77,0.0,5171.08,0.0,5171.08
ORD010593,PROD0086,5,1292.77,0.05,6463.85,323.19,6140.66
ORD011222,PROD0011,4,569.66,0.2,2278.64,455.73,1822.91
ORD005880,PROD0194,2,2044.13,0.0,4088.26,0.0,4088.26
ORD008605,PROD0094,3,1585.84,0.0,4757.52,0.0,4757.52
ORD001249,PROD0165,2,1341.44,0.1,2682.88,268.29,2414.59
ORD008098,PROD0160,3,2652.37,0.2,7957.11,1591.42,6365.69
ORD012550,PROD0161,3,1467.22,0.15,4401.66,660.25,3741.41
ORD010333,PROD0043,2,950.69,0.05,1901.38,95.07,1806.31
ORD004724,PROD0180,4,374.36,0.05,1497.44,74.87,1422.57
ORD000721,PROD0249,3,4012.64,0.0,12037.92,0.0,12037.92
ORD001872,PROD0114,5,983.9,0.05,4919.5,245.98,4673.52
ORD004987,PROD0098,3,1788.67,0.0,5366.01,0.0,5366.01
ORD000926,PROD0184,2,734.18,0.05,1468.36,73.42,1394.94
ORD011836,PROD0269,5,528.68,0.2,2643.4,528.68,2114.72
ORD013134,PROD0116,1,435.35,0.05,435.35,21.77,413.58
ORD013781,PROD0013,3,2230.9,0.2,6692.7,1338.54,5354.16
ORD008137,PROD0181,4,218.55,0.05,874.2,43.71,830.49
ORD008938,PROD0225,3,670.12,0.05,2010.36,100.52,1909.84
ORD013545,PROD0111,5,843.13,0.1,4215.65,421.56,3794.09
ORD010527,PROD0017,5,5213.81,0.05,26069.05,1303.45,24765.6
ORD002108,PROD0050,4,138.33,0.05,553.32,27.67,525.65
ORD009942,PROD0256,1,895.23,0.15,895.23,134.28,760.95
ORD012609,PROD0040,4,5448.94,0.15,21795.76,3269.36,18526.4
ORD011995,PROD0043,3,950.69,0.1,2852.07,285.21,2566.86
ORD010317,PROD0080,5,1973.58,0.1,9867.9,986.79,8881.11
ORD017483,PROD0179,1,608.27,0.15,608.27,91.24,517.03
ORD015690,PROD0024,2,3557.69,0.15,7115.38,1067.31,6048.07
ORD011033,PROD0276,5,1150.97,0.2,5754.85,1150.97,4603.88
ORD001784,PROD0014,5,596.75,0.2,2983.75,596.75,2387.0
ORD012352,PROD0129,2,2715.49,0.2,5430.98,1086.2,4344.78
ORD005118,PROD0086,2,1292.77,0.2,2585.54,517.11,2068.43
ORD004628,PROD0245,4,258.37,0.15,1033.48,155.02,878.46
ORD009472,PROD0181,3,218.55,0.1,655.65,65.56,590.09
ORD014063,PROD0229,2,251.37,0.05,502.74,25.14,477.6
ORD014831,PROD0209,4,4636.93,0.1,18547.72,1854.77,16692.95
ORD003997,PROD0158,1,1130.19,0.2,1130.19,226.04,904.15
ORD001076,PROD0104,1,917.71,0.15,917.71,137.66,780.05
ORD014955,PROD0199,1,919.06,0.15,919.06,137.86,781.2
ORD002237,PROD0020,5,2005.81,0.05,10029.05,501.45,9527.6
ORD004709,PROD0188,4,5555.06,0.15,22220.24,3333.04,18887.2
ORD001247,PROD0289,3,1376.41,0.05,4129.23,206.46,3922.77
ORD003161,PROD0076,2,1911.33,0.15,3822.66,573.4,3249.26
ORD017594,PROD0271,2,1034.8,0.15,2069.6,310.44,1759.16
ORD000273,PROD0057,5,1480.61,0.0,7403.05,0.0,7403.05
ORD014486,PROD0015,4,768.6,0.1,3074.4,307.44,2766.96
ORD007458,PROD0148,1,2479.32,0.1,2479.32,247.93,2231.39
ORD010366,PROD0209,2,4636.93,0.1,9273.86,927.39,8346.47
ORD002334,PROD0298,1,392.05,0.05,392.05,19.6,372.45
ORD017906,PROD0110,1,2045.64,0.15,2045.64,306.85,1738.79
ORD015028,PROD0216,4,2535.43,0.1,10141.72,1014.17,9127.55
ORD017038,PROD0015,4,768.6,0.0,3074.4,0.0,3074.4
ORD007749,PROD0275,5,1740.08,0.05,8700.4,435.02,8265.38
ORD001973,PROD0141,3,526.7,0.15,1580.1,237.02,1343.08
ORD015553,PROD0161,5,1467.22,0.0,7336.1,0.0,7336.1
ORD008456,PROD0116,2,435.35,0.1,870.7,87.07,783.63
ORD009912,PROD0135,2,1098.25,0.15,2196.5,329.48,1867.02
ORD008209,PROD0044,5,2277.54,0.15,11387.7,1708.16,9679.54
ORD004344,PROD0274,4,356.93,0.1,1427.72,142.77,1284.95
ORD012556,PROD0234,2,1884.98,0.0,3769.96,0.0,3769.96
ORD004605,PROD0238,4,1179.28,0.2,4717.12,943.42,3773.7
ORD005762,PROD0162,5,377.71,0.05,1888.55,94.43,1794.12
ORD013079,PROD0085,5,2361.96,0.05,11809.8,590.49,11219.31
ORD001321,PROD0030,2,1536.54,0.05,3073.08,153.65,2919.43
ORD011927,PROD0080,1,1973.58,0.05,1973.58,98.68,1874.9
ORD000660,PROD0187,3,2575.23,0.1,7725.69,772.57,6953.12
ORD006392,PROD0057,4,1480.61,0.0,5922.44,0.0,5922.44
ORD009588,PROD0175,3,2260.04,0.05,6780.12,339.01,6441.11
ORD003926,PROD0197,3,774.0,0.05,2322.0,116.1,2205.9
ORD013672,PROD0092,5,2466.2,0.2,12331.0,2466.2,9864.8
ORD016483,PROD0095,5,853.11,0.0,4265.55,0.0,4265.55
ORD010966,PROD0020,5,2005.81,0.1,10029.05,1002.9,9026.15
ORD001899,PROD0286,4,722.33,0.15,2889.32,433.4,2455.92
ORD012810,PROD0164,3,1896.67,0.1,5690.01,569.0,5121.01
ORD001866,PROD0078,3,1498.55,0.05,4495.65,224.78,4270.87
ORD009216,PROD0241,5,215.23,0.2,1076.15,215.23,860.92
ORD010103,PROD0025,1,585.99,0.1,585.99,58.6,527.39
ORD008217,PROD0168,5,1759.17,0.1,8795.85,879.58,7916.27
ORD007363,PROD0066,5,705.54,0.0,3527.7,0.0,3527.7
ORD017946,PROD0282,2,1059.41,0.2,2118.82,423.76,1695.06
ORD002934,PROD0070,5,2065.33,0.05,10326.65,516.33,9810.32
ORD014944,PROD0294,4,608.79,0.0,2435.16,0.0,2435.16
ORD010258,PROD0083,3,1558.0,0.05,4674.0,233.7,4440.3
ORD012274,PROD0083,5,1558.0,0.15,7790.0,1168.5,6621.5
ORD009082,PROD0055,1,1758.65,0.0,1758.65,0.0,1758.65
ORD017270,PROD0057,3,1480.61,0.05,4441.83,222.09,4219.74
ORD012112,PROD0093,3,2481.82,0.05,7445.46,372.27,7073.19
ORD009876,PROD0142,1,536.55,0.15,536.55,80.48,456.07
ORD008200,PROD0202,2,1039.91,0.0,2079.82,0.0,2079.82
ORD003350,PROD0242,1,1251.99,0.15,1251.99,187.8,1064.19
ORD008558,PROD0059,4,3884.69,0.05,15538.76,776.94,14761.82
ORD004974,PROD0292,1,526.18,0.05,526.18,26.31,499.87
ORD002620,PROD0202,2,1039.91,0.05,2079.82,103.99,1975.83
ORD014442,PROD0282,5,1059.41,0.0,5297.05,0.0,5297.05
ORD003599,PROD0010,5,1326.68,0.2,6633.4,1326.68,5306.72
ORD000280,PROD0059,3,3884.69,0.05,11654.07,582.7,11071.37
ORD003786,PROD0064,5,706.46,0.0,3532.3,0.0,3532.3
ORD002946,PROD0012,5,2384.44,0.05,11922.2,596.11,11326.09
ORD000450,PROD0205,1,315.35,0.0,315.35,0.0,315.35
ORD004383,PROD0132,3,1663.98,0.0,4991.94,0.0,4991.94
ORD013665,PROD0235,3,1069.09,0.0,3207.27,0.0,3207.27
ORD007893,PROD0156,1,1302.29,0.0,1302.29,0.0,1302.29
ORD005011,PROD0298,4,392.05,0.1,1568.2,156.82,1411.38
ORD006916,PROD0027,4,5305.88,0.05,21223.52,1061.18,20162.34
ORD009756,PROD0156,4,1302.29,0.05,5209.16,260.46,4948.7
ORD016851,PROD0127,1,1166.2,0.0,1166.2,0.0,1166.2
ORD008060,PROD0010,5,1326.68,0.1,6633.4,663.34,5970.06
ORD016139,PROD0028,2,740.62,0.15,1481.24,222.19,1259.05
ORD008212,PROD0104,4,917.71,0.1,3670.84,367.08,3303.76
ORD015649,PROD0259,5,272.42,0.15,1362.1,204.31,1157.79
ORD005999,PROD0015,4,768.6,0.2,3074.4,614.88,2459.52
ORD009870,PROD0225,2,670.12,0.15,1340.24,201.04,1139.2
ORD005640,PROD0245,5,258.37,0.05,1291.85,64.59,1227.26
ORD014924,PROD0283,4,1585.65,0.1,6342.6,634.26,5708.34
ORD013883,PROD0100,1,1535.02,0.1,1535.02,153.5,1381.52
ORD009342,PROD0087,4,2381.84,0.1,9527.36,952.74,8574.62
ORD009501,PROD0284,3,1551.66,0.1,4654.98,465.5,4189.48
ORD001114,PROD0283,1,1585.65,0.05,1585.65,79.28,1506.37
ORD014338,PROD0083,1,1558.0,0.1,1558.0,155.8,1402.2
ORD005041,PROD0074,2,701.79,0.2,1403.58,280.72,1122.86
ORD008468,PROD0078,5,1498.55,0.2,7492.75,1498.55,5994.2
ORD004876,PROD0106,2,770.07,0.0,1540.14,0.0,1540.14
ORD011446,PROD0001,1,2228.63,0.0,2228.63,0.0,2228.63
ORD006734,PROD0146,2,2912.21,0.2,5824.42,1164.88,4659.54
ORD008221,PROD0102,5,1726.73,0.05,8633.65,431.68,8201.97
ORD004790,PROD0049,1,474.29,0.0,474.29,0.0,474.29
ORD006418,PROD0216,4,2535.43,0.05,10141.72,507.09,9634.63
ORD002381,PROD0097,2,2244.75,0.05,4489.5,224.48,4265.02
ORD009375,PROD0300,1,2550.36,0.2,2550.36,510.07,2040.29
ORD014461,PROD0232,1,480.05,0.1,480.05,48.0,432.05
ORD003421,PROD0012,4,2384.44,0.2,9537.76,1907.55,7630.21
ORD004765,PROD0162,3,377.71,0.1,1133.13,113.31,1019.82
ORD017584,PROD0025,2,585.99,0.1,1171.98,117.2,1054.78
ORD017499,PROD0186,5,324.33,0.0,1621.65,0.0,1621.65
ORD000119,PROD0060,4,511.57,0.1,2046.28,204.63,1841.65
ORD007275,PROD0095,4,853.11,0.1,3412.44,341.24,3071.2
ORD000509,PROD0132,3,1663.98,0.15,4991.94,748.79,4243.15
ORD013985,PROD0153,4,192.77,0.05,771.08,38.55,732.53
ORD000742,PROD0056,2,1815.37,0.1,3630.74,363.07,3267.67
ORD005275,PROD0162,5,377.71,0.05,1888.55,94.43,1794.12
ORD006360,PROD0098,4,1788.67,0.0,7154.68,0.0,7154.68
ORD009284,PROD0059,1,3884.69,0.2,3884.69,776.94,3107.75
ORD003814,PROD0165,1,1341.44,0.0,1341.44,0.0,1341.44
ORD003976,PROD0166,4,655.43,0.05,2621.72,131.09,2490.63
ORD013690,PROD0254,5,1021.7,0.05,5108.5,255.42,4853.08
ORD013353,PROD0076,3,1911.33,0.15,5733.99,860.1,4873.89
ORD010809,PROD0195,3,525.15,0.0,1575.45,0.0,1575.45
ORD004618,PROD0004,1,1005.11,0.2,1005.11,201.02,804.09
ORD010987,PROD0048,2,2692.11,0.1,5384.22,538.42,4845.8
ORD002403,PROD0136,5,4655.74,0.1,23278.7,2327.87,20950.83
ORD015323,PROD0151,4,938.09,0.1,3752.36,375.24,3377.12
ORD000964,PROD0039,3,748.33,0.05,2244.99,112.25,2132.74
ORD013430,PROD0078,1,1498.55,0.0,1498.55,0.0,1498.55
ORD013437,PROD0275,2,1740.08,0.05,3480.16,174.01,3306.15
ORD017838,PROD0057,3,1480.61,0.0,4441.83,0.0,4441.83
ORD005732,PROD0149,2,231.51,0.1,463.02,46.3,416.72
ORD004687,PROD0139,5,624.58,0.2,3122.9,624.58,2498.32
ORD010073,PROD0164,2,1896.67,0.05,3793.34,189.67,3603.67
ORD002746,PROD0297,2,359.44,0.15,718.88,107.83,611.05
ORD015065,PROD0011,1,569.66,0.05,569.66,28.48,541.18
ORD001205,PROD0089,2,390.25,0.15,780.5,117.07,663.43
ORD013506,PROD0024,5,3557.69,0.1,17788.45,1778.85,16009.6
ORD011819,PROD0300,1,2550.36,0.0,2550.36,0.0,2550.36
ORD011467,PROD0238,2,1179.28,0.1,2358.56,235.86,2122.7
ORD010732,PROD0088,1,255.81,0.1,255.81,25.58,230.23
ORD003959,PROD0017,2,5213.81,0.1,10427.62,1042.76,9384.86
ORD009991,PROD0060,4,511.57,0.0,2046.28,0.0,2046.28
ORD002962,PROD0037,3,1059.57,0.2,3178.71,635.74,2542.97
ORD012063,PROD0122,1,768.92,0.05,768.92,38.45,730.47
ORD014348,PROD0146,3,2912.21,0.15,8736.63,1310.49,7426.14
ORD017223,PROD0217,4,748.27,0.1,2993.08,299.31,2693.77
ORD011591,PROD0008,1,1428.37,0.1,1428.37,142.84,1285.53
ORD010549,PROD0192,3,2094.72,0.1,6284.16,628.42,5655.74
ORD005208,PROD0295,5,450.65,0.1,2253.25,225.32,2027.93
ORD007721,PROD0029,3,1224.14,0.1,3672.42,367.24,3305.18
ORD014283,PROD0078,4,1498.55,0.2,5994.2,1198.84,4795.36
ORD013738,PROD0211,4,1092.8,0.0,4371.2,0.0,4371.2
ORD016690,PROD0275,5,1740.08,0.0,8700.4,0.0,8700.4
ORD003069,PROD0194,1,2044.13,0.1,2044.13,204.41,1839.72
ORD007261,PROD0216,3,2535.43,0.1,7606.29,760.63,6845.66
ORD001965,PROD0056,4,1815.37,0.05,7261.48,363.07,6898.41
ORD016297,PROD0141,4,526.7,0.1,2106.8,210.68,1896.12
ORD000429,PROD0257,4,994.46,0.1,3977.84,397.78,3580.06
ORD002854,PROD0143,1,2026.75,0.0,2026.75,0.0,2026.75
ORD008732,PROD0080,3,1973.58,0.05,5920.74,296.04,5624.7
ORD003675,PROD0007,2,838.82,0.05,1677.64,83.88,1593.76
ORD006058,PROD0220,1,1249.15,0.05,1249.15,62.46,1186.69
ORD007813,PROD0191,2,425.27,0.1,850.54,85.05,765.49
ORD009472,PROD0279,4,1760.62,0.0,7042.48,0.0,7042.48
ORD009129,PROD0057,3,1480.61,0.05,4441.83,222.09,4219.74
ORD011293,PROD0279,5,1760.62,0.2,8803.1,1760.62,7042.48
ORD013967,PROD0280,3,239.29,0.1,717.87,71.79,646.08
ORD013122,PROD0218,5,852.15,0.05,4260.75,213.04,4047.71
ORD003367,PROD0036,3,2265.4,0.2,6796.2,1359.24,5436.96
ORD013186,PROD0199,3,919.06,0.0,2757.18,0.0,2757.18
ORD014214,PROD0056,2,1815.37,0.1,3630.74,363.07,3267.67
ORD006754,PROD0081,5,2207.21,0.0,11036.05,0.0,11036.05
ORD000254,PROD0118,5,437.61,0.05,2188.05,109.4,2078.65
ORD000150,PROD0139,5,624.58,0.1,3122.9,312.29,2810.61
ORD006789,PROD0025,3,585.99,0.0,1757.97,0.0,1757.97
ORD003744,PROD0041,2,566.23,0.15,1132.46,169.87,962.59
ORD005826,PROD0051,2,257.94,0.0,515.88,0.0,515.88
ORD008267,PROD0008,3,1428.37,0.2,4285.11,857.02,3428.09
ORD009657,PROD0206,1,512.36,0.1,512.36,51.24,461.12
ORD004610,PROD0014,4,596.75,0.15,2387.0,358.05,2028.95
ORD004232,PROD0151,3,938.09,0.05,2814.27,140.71,2673.56
ORD013282,PROD0033,1,726.59,0.0,726.59,0.0,726.59
ORD013247,PROD0115,5,1198.13,0.1,5990.65,599.06,5391.59
ORD000913,PROD0210,3,539.67,0.1,1619.01,161.9,1457.11
ORD007005,PROD0122,4,768.92,0.1,3075.68,307.57,2768.11
ORD015939,PROD0110,2,2045.64,0.15,4091.28,613.69,3477.59
ORD007506,PROD0024,4,3557.69,0.0,14230.76,0.0,14230.76
ORD000813,PROD0242,4,1251.99,0.05,5007.96,250.4,4757.56
ORD011616,PROD0238,2,1179.28,0.0,2358.56,0.0,2358.56
ORD006588,PROD0176,3,890.34,0.1,2671.02,267.1,2403.92
ORD008740,PROD0246,4,484.36,0.1,1937.44,193.74,1743.7
ORD009945,PROD0234,4,1884.98,0.05,7539.92,377.0,7162.92
ORD002820,PROD0131,2,719.35,0.0,1438.7,0.0,1438.7
ORD008119,PROD0229,3,251.37,0.0,754.11,0.0,754.11
ORD008474,PROD0123,3,2787.07,0.0,8361.21,0.0,8361.21
ORD012398,PROD0101,5,3596.1,0.15,17980.5,2697.08,15283.42
ORD015346,PROD0060,2,511.57,0.15,1023.14,153.47,869.67
ORD007143,PROD0234,1,1884.98,0.05,1884.98,94.25,1790.73
ORD002372,PROD0132,3,1663.98,0.1,4991.94,499.19,4492.75
ORD006165,PROD0178,1,1006.65,0.1,1006.65,100.66,905.99
ORD001413,PROD0101,5,3596.1,0.05,17980.5,899.03,17081.47
ORD015366,PROD0105,4,813.74,0.1,3254.96,325.5,2929.46
ORD002144,PROD0036,4,2265.4,0.05,9061.6,453.08,8608.52
ORD007179,PROD0245,3,258.37,0.15,775.11,116.27,658.84
ORD002501,PROD0057,2,1480.61,0.05,2961.22,148.06,2813.16
ORD011780,PROD0290,5,3732.41,0.1,18662.05,1866.2,16795.85
ORD007730,PROD0087,5,2381.84,0.15,11909.2,1786.38,10122.82
ORD006364,PROD0017,1,5213.81,0.0,5213.81,0.0,5213.81
ORD002207,PROD0065,1,298.49,0.05,298.49,14.92,283.57
ORD004011,PROD0084,5,787.16,0.1,3935.8,393.58,3542.22
ORD003713,PROD0100,5,1535.02,0.05,7675.1,383.76,7291.34
ORD007034,PROD0155,4,383.07,0.1,1532.28,153.23,1379.05
ORD006199,PROD0238,5,1179.28,0.0,5896.4,0.0,5896.4
ORD010296,PROD0270,4,546.81,0.0,2187.24,0.0,2187.24
ORD003173,PROD0226,1,322.28,0.0,322.28,0.0,322.28
ORD011988,PROD0095,5,853.11,0.05,4265.55,213.28,4052.27
ORD014728,PROD0258,3,814.14,0.1,2442.42,244.24,2198.18
ORD009838,PROD0109,2,315.2,0.05,630.4,31.52,598.88
ORD014825,PROD0249,4,4012.64,0.0,16050.56,0.0,16050.56
ORD017463,PROD0156,5,1302.29,0.05,6511.45,325.57,6185.88
ORD012274,PROD0022,2,174.42,0.2,348.84,69.77,279.07
ORD010122,PROD0264,1,409.67,0.1,409.67,40.97,368.7
ORD011117,PROD0243,3,4498.92,0.15,13496.76,2024.51,11472.25
ORD006195,PROD0187,5,2575.23,0.15,12876.15,1931.42,10944.73
ORD010164,PROD0086,5,1292.77,0.0,6463.85,0.0,6463.85
ORD000338,PROD0257,1,994.46,0.05,994.46,49.72,944.74
ORD006623,PROD0113,1,495.12,0.1,495.12,49.51,445.61
ORD008879,PROD0184,4,734.18,0.05,2936.72,146.84,2789.88
ORD001303,PROD0121,5,1762.91,0.05,8814.55,440.73,8373.82
ORD013644,PROD0125,5,1338.46,0.15,6692.3,1003.84,5688.46
ORD001214,PROD0080,3,1973.58,0.05,5920.74,296.04,5624.7
ORD004831,PROD0141,4,526.7,0.05,2106.8,105.34,2001.46
ORD006814,PROD0288,3,1099.87,0.05,3299.61,164.98,3134.63
ORD002737,PROD0149,4,231.51,0.0,926.04,0.0,926.04
ORD006774,PROD0216,5,2535.43,0.0,12677.15,0.0,12677.15
ORD006358,PROD0123,4,2787.07,0.1,11148.28,1114.83,10033.45
ORD008822,PROD0071,5,1519.69,0.15,7598.45,1139.77,6458.68
ORD016952,PROD0114,2,983.9,0.05,1967.8,98.39,1869.41
ORD017813,PROD0108,2,1195.6,0.0,2391.2,0.0,2391.2
ORD001669,PROD0270,4,546.81,0.0,2187.24,0.0,2187.24
ORD013234,PROD0066,1,705.54,0.1,705.54,70.55,634.99
ORD007628,PROD0206,2,512.36,0.1,1024.72,102.47,922.25
ORD016538,PROD0227,5,663.99,0.15,3319.95,497.99,2821.96
ORD006341,PROD0217,4,748.27,0.05,2993.08,149.65,2843.43
ORD015760,PROD0111,5,843.13,0.15,4215.65,632.35,3583.3
ORD017057,PROD0146,2,2912.21,0.05,5824.42,291.22,5533.2
ORD004393,PROD0104,2,917.71,0.1,1835.42,183.54,1651.88
ORD012965,PROD0136,5,4655.74,0.0,23278.7,0.0,23278.7
ORD008345,PROD0198,1,1910.21,0.0,1910.21,0.0,1910.21
ORD015534,PROD0284,4,1551.66,0.15,6206.64,931.0,5275.64
ORD002826,PROD0025,3,585.99,0.05,1757.97,87.9,1670.07
ORD003370,PROD0272,3,834.67,0.0,2504.01,0.0,2504.01
ORD003628,PROD0084,5,787.16,0.2,3935.8,787.16,3148.64
ORD006652,PROD0071,2,1519.69,0.05,3039.38,151.97,2887.41
ORD015228,PROD0274,3,356.93,0.15,1070.79,160.62,910.17
ORD008305,PROD0147,5,1277.67,0.1,6388.35,638.84,5749.51
ORD016739,PROD0258,4,814.14,0.15,3256.56,488.48,2768.08
ORD007157,PROD0220,4,1249.15,0.0,4996.6,0.0,4996.6
ORD000284,PROD0183,4,606.73,0.0,2426.92,0.0,2426.92
ORD010026,PROD0094,1,1585.84,0.0,1585.84,0.0,1585.84
ORD002911,PROD0196,4,624.67,0.0,2498.68,0.0,2498.68
ORD011686,PROD0264,2,409.67,0.1,819.34,81.93,737.41
ORD012401,PROD0211,4,1092.8,0.05,4371.2,218.56,4152.64
ORD003314,PROD0107,1,416.19,0.15,416.19,62.43,353.76
ORD012415,PROD0124,5,7033.68,0.1,35168.4,3516.84,31651.56
ORD016123,PROD0199,3,919.06,0.0,2757.18,0.0,2757.18
ORD011598,PROD0242,1,1251.99,0.05,1251.99,62.6,1189.39
ORD002424,PROD0260,5,2453.91,0.05,12269.55,613.48,11656.07
ORD007854,PROD0162,3,377.71,0.05,1133.13,56.66,1076.47
ORD013934,PROD0074,4,701.79,0.1,2807.16,280.72,2526.44
ORD005101,PROD0036,5,2265.4,0.1,11327.0,1132.7,10194.3
ORD006977,PROD0235,3,1069.09,0.0,3207.27,0.0,3207.27
ORD003464,PROD0068,4,2579.6,0.1,10318.4,1031.84,9286.56
ORD014958,PROD0291,2,859.37,0.2,1718.74,343.75,1374.99
ORD014600,PROD0284,2,1551.66,0.05,3103.32,155.17,2948.15
ORD014165,PROD0022,3,174.42,0.1,523.26,52.33,470.93
ORD015649,PROD0253,2,3782.92,0.05,7565.84,378.29,7187.55
ORD006792,PROD0058,2,5552.05,0.0,11104.1,0.0,11104.1
ORD013609,PROD0051,4,257.94,0.1,1031.76,103.18,928.58
ORD001308,PROD0282,4,1059.41,0.2,4237.64,847.53,3390.11
ORD014561,PROD0134,5,938.67,0.15,4693.35,704.0,3989.35
ORD013673,PROD0024,2,3557.69,0.1,7115.38,711.54,6403.84
ORD011106,PROD0068,3,2579.6,0.2,7738.8,1547.76,6191.04
ORD012662,PROD0208,2,1605.39,0.1,3210.78,321.08,2889.7
ORD009764,PROD0037,1,1059.57,0.15,1059.57,158.94,900.63
ORD011570,PROD0124,5,7033.68,0.15,35168.4,5275.26,29893.14
